scientificNameID,nameType,scientificName,scientificNameHTML,canonicalName,canonicalNameHTML,nameElement,nomenclaturalStatus,scientificNameAuthorship,autonym,hybrid,cultivar,formula,scientific,nomInval,nomIlleg,namePublishedIn,namePublishedInID,namePublishedInYear,nameInstanceType,nameAccordingToID,nameAccordingTo,originalNameUsage,originalNameUsageID,originalNameUsageYear,typeCitation,kingdom,family,genericName,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,taxonRankSortOrder,taxonRankAbbreviation,firstHybridParentName,firstHybridParentNameID,secondHybridParentName,secondHybridParentNameID,created,modified,nomenclaturalCode,datasetName,taxonomicStatus,statusAccordingTo,license,ccAttributionIRI
https://id.biodiversity.org.au/name/apni/208971,scientific,Justicia gendarussa Burm.f.,"<scientific><name data-id='208971'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>gendarussa</element> <authors><author data-id='7113' title='Burman, N.L.'>Burm.f.</author></authors></name></scientific>",Justicia gendarussa,<scientific><name data-id='208971'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>gendarussa</element></name></scientific>,gendarussa,,Burm.f.,f,f,f,f,t,f,f,"Burman, N.L. (1768), Flora Indica: cui accedit series zoophytorum indicorum, nec non Prodromus Florae Capensis [10]",https://id.biodiversity.org.au/reference/apni/23271,1768,tax. nov.,https://id.biodiversity.org.au/instance/apni/620100,"Burman, N.L. (1768)",,,,,Plantae,Acanthaceae,Justicia,gendarussa,,,Species,190,sp.,,,,,2008-02-18 09:49:21+11,2008-02-18 09:49:21+11,ICN,APNI,accepted,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/208971
https://id.biodiversity.org.au/name/apni/51338439,scientific,Justicia glabra J.Koenig ex Roxb.,"<scientific><name data-id='51338439'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>glabra</element> <authors><ex data-id='4609' title='Koenig, J.G.'>J.Koenig</ex> ex <author data-id='6892' title='Roxburgh, W.'>Roxb.</author></authors></name></scientific>",Justicia glabra,<scientific><name data-id='51338439'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>glabra</element></name></scientific>,glabra,,J.Koenig ex Roxb.,f,f,f,f,t,f,f,"Roxburgh, W. (1820), Flora Indica [microform] : or descriptions of Indian plants / by William Roxburgh, to which are added descriptions of plants more recently discovered by Nathaniel Wallich ; edited by William Carey 1 [132]",https://id.biodiversity.org.au/reference/apni/47222,1820,tax. nov.,https://id.biodiversity.org.au/instance/apni/51338440,"Roxburgh, W. (1820)",,,,,Plantae,Acanthaceae,Justicia,glabra,,,Species,190,sp.,,,,,2019-09-19 17:13:05.933+10,2019-09-19 17:13:06.087+10,ICN,APNI,unplaced,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/51338439
https://id.biodiversity.org.au/name/apni/57159,scientific,Justicia glaucoviolacea Domin,"<scientific><name data-id='57159'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>glaucoviolacea</element> <authors><author data-id='6860' title='Domin, K.'>Domin</author></authors></name></scientific>",Justicia glaucoviolacea,<scientific><name data-id='57159'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>glaucoviolacea</element></name></scientific>,glaucoviolacea,,Domin,f,f,f,f,t,f,f,"Domin, K. (1929), Beitrage zur Flora und Pflanzengeographie Australiens. Bibliotheca Botanica 22(89) [1159]",https://id.biodiversity.org.au/reference/apni/29249,1929,tax. nov.,https://id.biodiversity.org.au/instance/apni/460153,"Domin, K. (1929)",,,,"type: ""Nord-Queensland: steinige Grashügel am Walsh River, nördlich von Chillagoe sowie in den Savannenwäldern zwischen Chillagoe und de Walsh River (DOMIN II. 1910).""",Plantae,Acanthaceae,Justicia,glaucoviolacea,,,Species,190,sp.,,,,,2011-04-14 14:57:44+10,2011-04-14 14:57:44+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57159
https://id.biodiversity.org.au/name/apni/57178,scientific,Justicia hygrophiloides F.Muell.,"<scientific><name data-id='57178'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>hygrophiloides</element> <authors><author data-id='6832' title='Mueller, F.J.H. von'>F.Muell.</author></authors></name></scientific>",Justicia hygrophiloides,<scientific><name data-id='57178'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>hygrophiloides</element></name></scientific>,hygrophiloides,,F.Muell.,f,f,f,f,t,f,f,"Mueller, F.J.H. von (1867), Fragmenta Phytographiae Australiae 6(43) [89]",https://id.biodiversity.org.au/reference/apni/44074,1867,tax. nov.,https://id.biodiversity.org.au/instance/apni/460186,"Mueller, F.J.H. von (1867)",,,,"type: ""Per silvas Australiae orientalis a fluvio Clarence's River usque ad promontorium Cape York.""",Plantae,Acanthaceae,Justicia,hygrophiloides,,,Species,190,sp.,,,,,2001-11-19 13:37:02+11,2001-11-19 13:37:02+11,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57178
https://id.biodiversity.org.au/name/apni/231036,scientific,Justicia infundibuliformis L.,"<scientific><name data-id='231036'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>infundibuliformis</element> <authors><author data-id='1426' title='Linnaeus, C.'>L.</author></authors></name></scientific>",Justicia infundibuliformis,<scientific><name data-id='231036'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>infundibuliformis</element></name></scientific>,infundibuliformis,,L.,f,f,f,f,t,f,f,"Linnaeus, C. (1759), Systema Naturae Edn. 10, 2 [850]",https://id.biodiversity.org.au/reference/apni/22932,1759,tax. nov.,https://id.biodiversity.org.au/instance/apni/684772,"Linnaeus, C. (1759)",,,,,Plantae,Acanthaceae,Justicia,infundibuliformis,,,Species,190,sp.,,,,,2011-03-28 11:49:12+11,2011-03-28 11:49:12+11,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/231036
https://id.biodiversity.org.au/name/apni/57196,scientific,Justicia juncea R.Br.,"<scientific><name data-id='57196'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>juncea</element> <authors><author data-id='1441' title='Brown, R.'>R.Br.</author></authors></name></scientific>",Justicia juncea,<scientific><name data-id='57196'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>juncea</element></name></scientific>,juncea,,R.Br.,f,f,f,f,t,f,f,"Brown, R. (27 March 1810), Prodromus florae Novae Hollandiae et insulae Van-Diemen, exhibens characteres plantarum quas annis 1802-1805 [476]",https://id.biodiversity.org.au/reference/apni/22536,1810,tax. nov.,https://id.biodiversity.org.au/instance/apni/460207,"Brown, R. (1810-03-27)",,,,"type: ""(T.) v.v.""",Plantae,Acanthaceae,Justicia,juncea,,,Species,190,sp.,,,,,2011-04-11 17:44:43+10,2022-06-14 07:53:42.867+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57196
https://id.biodiversity.org.au/name/apni/57215,scientific,Justicia kempeana F.Muell.,"<scientific><name data-id='57215'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>kempeana</element> <authors><author data-id='6832' title='Mueller, F.J.H. von'>F.Muell.</author></authors></name></scientific>",Justicia kempeana,<scientific><name data-id='57215'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>kempeana</element></name></scientific>,kempeana,,F.Muell.,f,f,f,f,t,f,f,"Mueller, F.J.H. von (August 1880), Fragmenta Phytographiae Australiae 11(92) [101]",https://id.biodiversity.org.au/reference/apni/44114,1880,tax. nov.,https://id.biodiversity.org.au/instance/apni/460233,"Mueller, F.J.H. von (1880-08)",,,,"type: ""Prope McDonnell's Range, Rev. H. Kempe; in vicinia fluminis Ashburton-River, sicut inter fluvios Gascoyne– et Murchison-River, E. Giles.""",Plantae,Acanthaceae,Justicia,kempeana,,,Species,190,sp.,,,,,2001-11-19 13:40:00+11,2001-11-19 13:40:00+11,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57215
https://id.biodiversity.org.au/name/apni/231068,scientific,Justicia ligustrina Vahl,"<scientific><name data-id='231068'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>ligustrina</element> <authors><author data-id='7027' title='Vahl, M.(H.)'>Vahl</author></authors></name></scientific>",Justicia ligustrina,<scientific><name data-id='231068'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>ligustrina</element></name></scientific>,ligustrina,,Vahl,f,f,f,f,t,f,f,"Vahl, M.(H.) (1804), Enumeratio Plantarum 1 [118]",https://id.biodiversity.org.au/reference/apni/25084,1804,tax. nov.,https://id.biodiversity.org.au/instance/apni/684961,"Vahl, M.(H.) (1804)",,,,,Plantae,Acanthaceae,Justicia,ligustrina,,,Species,190,sp.,,,,,2011-03-28 16:45:33+11,2020-07-14 06:00:03.837+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/231068
https://id.biodiversity.org.au/name/apni/57231,scientific,Justicia media R.Br.,"<scientific><name data-id='57231'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>media</element> <authors><author data-id='1441' title='Brown, R.'>R.Br.</author></authors></name></scientific>",Justicia media,<scientific><name data-id='57231'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>media</element></name></scientific>,media,,R.Br.,f,f,f,f,t,f,f,"Brown, R. (27 March 1810), Prodromus florae Novae Hollandiae et insulae Van-Diemen, exhibens characteres plantarum quas annis 1802-1805 [476]",https://id.biodiversity.org.au/reference/apni/22536,1810,tax. nov.,https://id.biodiversity.org.au/instance/apni/460263,"Brown, R. (1810-03-27)",,,,"type: ""(T.) v.v.""",Plantae,Acanthaceae,Justicia,media,,,Species,190,sp.,,,,,2011-04-11 17:42:51+10,2022-06-14 07:53:42.417+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57231
https://id.biodiversity.org.au/name/apni/231064,scientific,Justicia nervosa Vahl,"<scientific><name data-id='231064'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>nervosa</element> <authors><author data-id='7027' title='Vahl, M.(H.)'>Vahl</author></authors></name></scientific>",Justicia nervosa,<scientific><name data-id='231064'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>nervosa</element></name></scientific>,nervosa,,Vahl,f,f,f,f,t,f,f,"Vahl, M.(H.) (1804), Enumeratio Plantarum 1 [164-165]",https://id.biodiversity.org.au/reference/apni/25084,1804,tax. nov.,https://id.biodiversity.org.au/instance/apni/684954,"Vahl, M.(H.) (1804)",,,,,Plantae,Acanthaceae,Justicia,nervosa,,,Species,190,sp.,,,,,2011-03-28 16:40:33+11,2020-07-14 06:00:04.566+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/231064
https://id.biodiversity.org.au/name/apni/57250,scientific,Justicia notha C.B.Clarke,"<scientific><name data-id='57250'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>notha</element> <authors><author data-id='6905' title='Clarke, C.B.'>C.B.Clarke</author></authors></name></scientific>",Justicia notha,<scientific><name data-id='57250'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>notha</element></name></scientific>,notha,,C.B.Clarke,f,f,f,f,t,f,f,"Clarke, C.B. in Hooker, J.D. (August 1885), Acanthaceae. The Flora of British India 4(12) [537]",https://id.biodiversity.org.au/reference/apni/50010727,1885,nom. nov.,https://id.biodiversity.org.au/instance/apni/460290,"Clarke, C.B. (1885-08)",,,,"type: ""INDIA?; Herb. Wight.""",Plantae,Acanthaceae,Justicia,notha,,,Species,190,sp.,,,,,1996-11-28 13:26:41+11,1996-11-28 13:26:41+11,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57250
https://id.biodiversity.org.au/name/apni/57262,scientific,Justicia obtusa (Nees) Lindau,"<scientific><name data-id='57262'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>obtusa</element> <authors>(<base data-id='6893' title='Nees von Esenbeck, C.G.D.'>Nees</base>) <author data-id='7154' title='Lindau, G.'>Lindau</author></authors></name></scientific>",Justicia obtusa,<scientific><name data-id='57262'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>obtusa</element></name></scientific>,obtusa,,(Nees) Lindau,f,f,f,f,t,f,f,"Lindau, G. in Engler, H.G.A. & Prantl, K.A.E. (ed.) (December 1895), Acanthaceae [continued]. Die Naturlichen Pflanzenfamilien IV, 3b(126) [349]",https://id.biodiversity.org.au/reference/apni/23495,1895,comb. nov.,https://id.biodiversity.org.au/instance/apni/460307,"Lindau, G. (1895-12)",Rostellularia obtusa Nees,https://id.biodiversity.org.au/instance/apni/688703,1847,,Plantae,Acanthaceae,Justicia,obtusa,,,Species,190,sp.,,,,,2011-04-14 15:18:04+10,2011-04-14 15:18:04+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57262
https://id.biodiversity.org.au/name/apni/208963,scientific,Justicia paniculata Burm.f.,"<scientific><name data-id='208963'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>paniculata</element> <authors><author data-id='7113' title='Burman, N.L.'>Burm.f.</author></authors></name></scientific>",Justicia paniculata,<scientific><name data-id='208963'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>paniculata</element></name></scientific>,paniculata,,Burm.f.,f,f,f,f,t,f,f,"Burman, N.L. (1768), Flora Indica: cui accedit series zoophytorum indicorum, nec non Prodromus Florae Capensis [9]",https://id.biodiversity.org.au/reference/apni/23271,1768,tax. nov.,https://id.biodiversity.org.au/instance/apni/620075,"Burman, N.L. (1768)",,,,,Plantae,Acanthaceae,Justicia,paniculata,,,Species,190,sp.,,,,,2008-02-15 16:14:52+11,2008-02-15 16:14:52+11,ICN,APNI,unplaced,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/208963
https://id.biodiversity.org.au/name/apni/57271,scientific,Justicia peploides (Nees) T.Anderson,"<scientific><name data-id='57271'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>peploides</element> <authors>(<base data-id='6893' title='Nees von Esenbeck, C.G.D.'>Nees</base>) <author data-id='7139' title='Anderson, T.'>T.Anderson</author></authors></name></scientific>",Justicia peploides,<scientific><name data-id='57271'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>peploides</element></name></scientific>,peploides,,(Nees) T.Anderson,f,f,f,f,t,f,f,"Anderson, T. (23 August 1867), An enumeration of the Indian species of Acanthaceae. Journal of the Linnean Society, Botany 9(40) [511]",https://id.biodiversity.org.au/reference/apni/23498,1867,comb. nov.,https://id.biodiversity.org.au/instance/apni/460322,"Anderson, T. (1867-08-23)",Rostellaria peploides Nees,https://id.biodiversity.org.au/instance/apni/688788,1832,,Plantae,Acanthaceae,Justicia,peploides,,,Species,190,sp.,,,,,1996-11-28 13:26:41+11,1996-11-28 13:26:41+11,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57271
https://id.biodiversity.org.au/name/apni/190575,scientific,Justicia peruviana Lam.,"<scientific><name data-id='190575'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>peruviana</element> <authors><author data-id='7019' title='Lamarck, J.-B.P.A. de M. de'>Lam.</author></authors></name></scientific>",Justicia peruviana,<scientific><name data-id='190575'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>peruviana</element></name></scientific>,peruviana,,Lam.,f,f,f,f,t,f,f,"Lamarck, J.-B.P.A. de M. de in Lamarck, J.-B.P.A. de M. de & Poiret, J.L.M. (1785), Encyclopédie Méthodique, Botanique 1(2) [633]",https://id.biodiversity.org.au/reference/apni/42770,1785,tax. nov.,https://id.biodiversity.org.au/instance/apni/686030,"Lamarck, J.-B.P.A. de M. de (1785)",,,,,Plantae,Acanthaceae,Justicia,peruviana,,,Species,190,sp.,,,,,2004-11-10 12:58:01+11,2011-04-04 12:20:29+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/190575
https://id.biodiversity.org.au/name/apni/231067,scientific,Justicia picta L.,"<scientific><name data-id='231067'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>picta</element> <authors><author data-id='1426' title='Linnaeus, C.'>L.</author></authors></name></scientific>",Justicia picta,<scientific><name data-id='231067'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>picta</element></name></scientific>,picta,,L.,f,f,f,f,t,f,f,"Linnaeus, C. (1762), Species Plantarum Edn. 2, 1 [21]",https://id.biodiversity.org.au/reference/apni/23074,1762,tax. nov.,https://id.biodiversity.org.au/instance/apni/684960,"Linnaeus, C. (1762)",,,,,Plantae,Acanthaceae,Justicia,picta,,,Species,190,sp.,,,,,2011-03-28 16:43:21+11,2011-03-28 16:43:21+11,ICN,APNI,excluded,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/231067
https://id.biodiversity.org.au/name/apni/171243,scientific,Justicia platyphylla S.Moore,"<scientific><name data-id='171243'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>platyphylla</element> <authors><author data-id='6930' title='Moore, S. le M.'>S.Moore</author></authors></name></scientific>",Justicia platyphylla,<scientific><name data-id='171243'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>platyphylla</element></name></scientific>,platyphylla,,S.Moore,f,f,f,f,t,f,f,"Moore, S. le M. (1920), Alabastra Diversa - Part XXXIII. Journal of Botany, British and Foreign 58 [193-194]",https://id.biodiversity.org.au/reference/apni/40869,1920,tax. nov.,https://id.biodiversity.org.au/instance/apni/570628,"Moore, S. le M. (1920)",,,,"type: ""Astrolabe Range; <i>C.T.White</i>, 270.""",Plantae,Acanthaceae,Justicia,platyphylla,,,Species,190,sp.,,,,,2001-11-19 13:46:52+11,2001-11-19 13:46:55+11,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/171243
https://id.biodiversity.org.au/name/apni/231137,scientific,Justicia polysperma Roxb.,"<scientific><name data-id='231137'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>polysperma</element> <authors><author data-id='6892' title='Roxburgh, W.'>Roxb.</author></authors></name></scientific>",Justicia polysperma,<scientific><name data-id='231137'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>polysperma</element></name></scientific>,polysperma,,Roxb.,f,f,f,f,t,f,f,"Roxburgh, W. (1820), Flora Indica; or descriptions of Indian Plants, by the late William Roxburgh 1 [119]",https://id.biodiversity.org.au/reference/apni/23735,1820,tax. nov.,https://id.biodiversity.org.au/instance/apni/685552,"Roxburgh, W. (1820)",,,,,Plantae,Acanthaceae,Justicia,polysperma,,,Species,190,sp.,,,,,2011-03-31 10:20:12+11,2011-03-31 10:20:12+11,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/231137
https://id.biodiversity.org.au/name/apni/57298,scientific,Justicia procumbens var. adscendens (R.Br.) Domin,"<scientific><name data-id='57298'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>adscendens</element> <authors>(<base data-id='1441' title='Brown, R.'>R.Br.</base>) <author data-id='6860' title='Domin, K.'>Domin</author></authors></name></scientific>",Justicia procumbens var. adscendens,<scientific><name data-id='57298'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>adscendens</element></name></scientific>,adscendens,,(R.Br.) Domin,f,f,f,f,t,f,f,"Domin, K. (1929), Beitrage zur Flora und Pflanzengeographie Australiens. Bibliotheca Botanica 22(89) [1158]",https://id.biodiversity.org.au/reference/apni/29249,1929,comb. et stat. nov.,https://id.biodiversity.org.au/instance/apni/460371,"Domin, K. (1929)",Justicia adscendens R.Br.,https://id.biodiversity.org.au/instance/apni/460023,1810,,Plantae,Acanthaceae,Justicia,procumbens,adscendens,,Varietas,210,var.,,,,,2011-04-11 17:56:03+10,2022-06-14 07:54:06.359+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57298
https://id.biodiversity.org.au/name/apni/57311,scientific,Justicia procumbens var. bonneyana (F.Muell.) Domin,"<scientific><name data-id='57311'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>bonneyana</element> <authors>(<base data-id='6832' title='Mueller, F.J.H. von'>F.Muell.</base>) <author data-id='6860' title='Domin, K.'>Domin</author></authors></name></scientific>",Justicia procumbens var. bonneyana,<scientific><name data-id='57311'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>bonneyana</element></name></scientific>,bonneyana,,(F.Muell.) Domin,f,f,f,f,t,f,f,"Domin, K. (1929), Beitrage zur Flora und Pflanzengeographie Australiens. Bibliotheca Botanica 22(89) [1158]",https://id.biodiversity.org.au/reference/apni/29249,1929,comb. et stat. nov.,https://id.biodiversity.org.au/instance/apni/460390,"Domin, K. (1929)",Justicia bonneyana F.Muell.,https://id.biodiversity.org.au/instance/apni/460054,1882,,Plantae,Acanthaceae,Justicia,procumbens,bonneyana,,Varietas,210,var.,,,,,2010-07-21 17:33:27+10,2010-07-21 17:33:27+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57311
https://id.biodiversity.org.au/name/apni/57324,scientific,Justicia procumbens var. hispida Domin,"<scientific><name data-id='57324'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>hispida</element> <authors><author data-id='6860' title='Domin, K.'>Domin</author></authors></name></scientific>",Justicia procumbens var. hispida,<scientific><name data-id='57324'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>hispida</element></name></scientific>,hispida,,Domin,f,f,f,f,t,f,f,"Domin, K. (1929), Beitrage zur Flora und Pflanzengeographie Australiens. Bibliotheca Botanica 22(89) [1158]",https://id.biodiversity.org.au/reference/apni/29249,1929,tax. nov.,https://id.biodiversity.org.au/instance/apni/460409,"Domin, K. (1929)",,,,"type: ""Queensland: Savannenwälder bei Mareeba (DOMIN II. 1910).""",Plantae,Acanthaceae,Justicia,procumbens,hispida,,Varietas,210,var.,,,,,2011-04-11 17:57:31+10,2011-04-11 17:57:31+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57324
https://id.biodiversity.org.au/name/apni/57336,scientific,Justicia procumbens var. juncea (R.Br.) Domin,"<scientific><name data-id='57336'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>juncea</element> <authors>(<base data-id='1441' title='Brown, R.'>R.Br.</base>) <author data-id='6860' title='Domin, K.'>Domin</author></authors></name></scientific>",Justicia procumbens var. juncea,<scientific><name data-id='57336'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>juncea</element></name></scientific>,juncea,,(R.Br.) Domin,f,f,f,f,t,f,f,"Domin, K. (1929), Beitrage zur Flora und Pflanzengeographie Australiens. Bibliotheca Botanica 22(89) [1158]",https://id.biodiversity.org.au/reference/apni/29249,1929,comb. et stat. nov.,https://id.biodiversity.org.au/instance/apni/460428,"Domin, K. (1929)",Justicia juncea R.Br.,https://id.biodiversity.org.au/instance/apni/460207,1810,,Plantae,Acanthaceae,Justicia,procumbens,juncea,,Varietas,210,var.,,,,,2011-04-11 17:58:53+10,2022-06-14 07:54:06.178+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57336
https://id.biodiversity.org.au/name/apni/57351,scientific,Justicia procumbens var. latifolia Domin,"<scientific><name data-id='57351'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>latifolia</element> <authors><author data-id='6860' title='Domin, K.'>Domin</author></authors></name></scientific>",Justicia procumbens var. latifolia,<scientific><name data-id='57351'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>latifolia</element></name></scientific>,latifolia,,Domin,f,f,f,f,t,f,f,"Domin, K. (1929), Beitrage zur Flora und Pflanzengeographie Australiens. Bibliotheca Botanica 22(89) [1158]",https://id.biodiversity.org.au/reference/apni/29249,1929,tax. nov.,https://id.biodiversity.org.au/instance/apni/460452,"Domin, K. (1929)",,,,"type: ""Queensland: Metal Mts. Bei Chillagoe (DOMIN II. 1910), forma valde diffusa, elongata, minus hirsuta; auf dem Karsthügel Smelling Bluff bei Chillagoe (DOMIN II. 1910), forma plus erecta, valde hirsuta.""",Plantae,Acanthaceae,Justicia,procumbens,latifolia,,Varietas,210,var.,,,,,2011-04-11 17:58:13+10,2011-04-11 17:58:13+10,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57351
https://id.biodiversity.org.au/name/apni/57367,scientific,Justicia procumbens var. peploides F.M.Bailey,"<scientific><name data-id='57367'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>peploides</element> <authors><author data-id='6836' title='Bailey, F.M.'>F.M.Bailey</author></authors></name></scientific>",Justicia procumbens var. peploides,<scientific><name data-id='57367'><scientific><name data-id='57285'><scientific><name data-id='57014'><element>Justicia</element></name></scientific> <element>procumbens</element></name></scientific> <rank data-id='54412'>var.</rank> <element>peploides</element></name></scientific>,peploides,,F.M.Bailey,f,f,f,f,t,f,f,"Bailey, F.M. (1883), A Synopsis of the Queensland Flora [369]",https://id.biodiversity.org.au/reference/apni/22984,1883,tax. nov.,https://id.biodiversity.org.au/instance/apni/460472,"Bailey, F.M. (1883)",,,,type: (not cited).,Plantae,Acanthaceae,Justicia,procumbens,peploides,,Varietas,210,var.,,,,,1996-11-28 13:26:41+11,1996-11-28 13:26:41+11,ICN,APNI,included,APC,https://creativecommons.org/licenses/by/3.0/,https://id.biodiversity.org.au/name/apni/57367
